Date,Source,Production,Start_Hour,End_Hour,Day_of_Year
4/25/2022,Wind,3208,7,8,115
10/26/2022,Wind,8890,13,14,299
12/7/2022,Wind,2473,4,5,341
10/24/2025,Wind,12506,19,20,297
8/31/2020,Wind,3237,9,10,244
6/30/2022,Wind,5168,17,18,181
11/4/2025,Wind,12341,15,16,308
8/17/2022,Wind,1307,21,22,229
12/8/2020,Wind,2686,11,12,343
3/24/2020,Wind,6628,1,2,84
7/21/2023,Solar,8927,14,15,202
6/28/2023,Wind,2630,0,1,179
9/14/2022,Solar,5716,12,13,257
5/29/2020,Wind,7953,15,16,150
8/19/2022,Wind,7064,17,18,231
8/17/2025,Wind,6032,4,5,229
4/1/2025,Wind,13004,17,18,91
10/13/2024,Wind,2980,9,10,287
4/5/2022,Wind,9346,12,13,95
4/29/2021,Solar,4221,14,15,119
2/25/2023,Wind,9931,14,15,56
7/19/2023,Wind,11158,17,18,200
10/10/2022,Wind,4732,1,2,283
4/17/2021,Wind,4306,0,1,107
12/21/2021,Wind,3015,20,21,355
4/22/2021,Wind,6303,21,22,112
11/23/2025,Wind,10653,17,18,327
6/11/2024,Wind,1874,5,6,163
5/27/2024,Wind,3315,20,21,148
9/28/2020,Wind,4208,19,20,272
8/7/2023,Wind,3593,3,4,219
3/29/2021,Wind,2491,22,23,88
5/22/2021,Wind,5778,21,22,142
11/19/2021,Solar,3318,14,15,323
1/27/2025,Wind,18096,5,6,27
8/13/2025,Solar,4027,9,10,225
9/14/2021,Wind,3219,17,18,257
5/8/2022,Wind,4076,2,3,128
7/3/2022,Wind,1530,2,3,184
7/24/2021,Wind,5890,0,1,205
11/21/2022,Wind,7993,0,1,325
4/5/2023,Solar,5948,10,11,95
8/11/2025,Solar,11543,14,15,223
7/13/2021,Wind,5885,11,12,194
9/19/2022,Wind,2502,6,7,262
12/5/2024,Wind,15699,17,18,340
11/1/2025,Wind,14047,9,10,305
11/17/2025,Wind,5317,3,4,321
8/16/2020,Wind,1759,20,21,229
1/22/2023,Wind,7106,12,13,22
5/24/2025,Wind,13001,17,18,144
1/21/2021,Wind,12248,12,13,21
7/17/2023,Solar,7791,11,12,198
10/28/2022,Wind,8983,10,11,301
7/8/2021,Wind,1738,0,1,189
6/6/2021,Wind,2910,19,20,157
9/12/2025,Wind,10052,2,3,255
10/13/2024,Solar,5251,15,16,287
2/13/2023,Wind,3438,5,6,44
4/21/2023,Solar,7315,16,17,111
12/22/2024,Wind,18507,4,5,357
6/11/2020,Wind,3890,19,20,163
10/17/2021,Wind,1793,4,5,290
4/7/2022,Wind,16777,9,10,97
11/25/2024,Wind,6360,19,20,330
5/30/2024,Wind,11924,14,15,151
11/19/2023,Wind,17043,14,15,323
2/4/2024,Wind,8328,20,21,35
9/23/2022,Wind,505,4,5,266
5/17/2023,Wind,13945,15,16,137
5/2/2024,Wind,9680,23,0,123
9/21/2025,Solar,4035,12,13,264
8/28/2025,Wind,12192,13,14,240
1/15/2023,Wind,14920,18,19,15
3/30/2024,Wind,4270,0,1,90
11/27/2024,Wind,8974,1,2,332
3/11/2022,Wind,12227,8,9,70
8/27/2022,Wind,4610,23,0,239
11/9/2025,Wind,4511,16,17,313
4/3/2021,Wind,9279,2,3,93
7/5/2022,Solar,7173,12,13,186
10/2/2020,Wind,4517,16,17,276
3/3/2024,Wind,4860,19,20,63
10/30/2020,Wind,2173,22,23,304
1/29/2025,Wind,14188,13,14,29
6/7/2025,Wind,5372,2,3,158
7/17/2022,Wind,5437,4,5,198
9/21/2021,Wind,3038,2,3,264
8/21/2022,Solar,5244,15,16,233
10/28/2022,Wind,7785,1,2,301
3/14/2025,Wind,2246,1,2,73
4/22/2024,Wind,4362,23,0,113
8/15/2021,Solar,6192,14,15,227
11/1/2023,Wind,12856,8,9,305
12/19/2024,Wind,17699,5,6,354
9/15/2024,Solar,6259,14,15,259
7/1/2022,Solar,7548,14,15,182
1/11/2020,Wind,2401,4,5,11
9/7/2021,Solar,7947,14,15,250
12/4/2022,Wind,708,23,0,338
7/27/2025,Solar,8163,11,12,208
3/19/2022,Wind,11419,3,4,78
6/13/2023,Solar,7666,12,13,164
10/31/2020,Wind,9419,15,16,305
6/19/2023,Wind,1407,6,7,170
5/15/2023,Wind,7719,23,0,135
3/16/2021,Wind,6005,19,20,75
6/12/2023,Solar,4747,17,18,163
7/3/2020,Wind,2958,21,22,185
6/19/2025,Wind,5164,20,21,170
2/12/2020,Wind,8307,7,8,43
9/7/2024,Wind,4461,19,20,251
12/17/2020,Wind,2892,17,18,352
10/4/2021,Wind,6535,22,23,277
2/27/2021,Wind,5900,6,7,58
12/14/2022,Wind,1972,2,3,348
1/1/2024,Wind,15228,1,2,1
7/25/2023,Wind,2896,22,23,206
7/18/2022,Wind,4324,8,9,199
5/10/2021,Wind,9543,10,11,130
11/8/2021,Solar,4759,12,13,312
12/10/2022,Wind,1514,5,6,344
6/25/2020,Solar,3179,17,18,177
11/29/2020,Wind,4361,2,3,334
8/5/2023,Wind,2376,4,5,217
10/12/2020,Wind,3229,2,3,286
1/13/2021,Wind,9862,17,18,13
4/20/2022,Wind,4403,22,23,110
3/6/2020,Wind,7635,7,8,66
1/15/2021,Wind,8913,0,1,15
2/16/2022,Wind,13892,0,1,47
4/2/2021,Wind,12278,18,19,92
11/24/2021,Wind,2080,20,21,328
9/18/2022,Solar,11642,13,14,261
8/5/2025,Wind,11488,18,19,217
4/16/2022,Solar,9283,11,12,106
5/2/2024,Wind,11202,20,21,123
12/1/2022,Wind,4364,8,9,335
9/17/2023,Solar,7328,12,13,260
6/21/2025,Solar,10245,13,14,172
5/27/2020,Wind,3501,5,6,148
2/27/2021,Wind,10738,16,17,58
3/26/2024,Wind,8154,21,22,86
8/26/2022,Solar,6095,16,17,238
7/13/2022,Wind,1816,21,22,194
1/23/2020,Wind,5026,6,7,23
8/17/2020,Wind,1942,7,8,230
3/26/2020,Wind,7178,9,10,86
3/6/2024,Wind,1843,21,22,66
4/30/2025,Wind,5987,23,0,120
2/14/2020,Wind,3792,7,8,45
8/26/2022,Wind,4553,18,19,238
4/22/2025,Wind,1187,6,7,112
12/1/2022,Wind,3675,17,18,335
2/5/2025,Solar,6610,13,14,36
1/30/2022,Wind,1434,17,18,30
9/29/2021,Wind,3641,21,22,272
5/13/2024,Wind,1884,6,7,134
8/30/2020,Wind,3777,21,22,243
7/11/2020,Solar,5785,16,17,193
9/29/2025,Solar,8857,12,13,272
6/28/2024,Solar,3771,8,9,180
5/9/2020,Solar,3231,11,12,130
5/22/2024,Wind,4870,19,20,143
7/3/2020,Wind,2944,8,9,185
11/23/2020,Solar,1643,15,16,328
2/24/2022,Wind,3851,1,2,55
3/7/2025,Wind,9990,7,8,66
5/26/2020,Wind,3338,6,7,147
1/12/2023,Wind,16699,9,10,12
11/30/2021,Wind,13024,10,11,334
6/19/2022,Wind,10066,3,4,170
12/7/2022,Wind,2196,7,8,341
7/21/2022,Wind,2858,23,0,202
5/17/2025,Wind,3077,22,23,137
12/15/2024,Wind,9775,21,22,350
9/28/2020,Wind,4092,22,23,272
3/5/2022,Solar,5186,11,12,64
7/4/2025,Solar,10562,12,13,185
6/20/2024,Wind,4917,5,6,172
2/4/2022,Wind,6944,19,20,35
1/18/2020,Wind,2843,10,11,18
5/26/2021,Wind,2353,21,22,146
10/30/2024,Wind,2071,7,8,304
8/18/2020,Wind,1283,2,3,231
5/23/2022,Wind,9217,13,14,143
4/28/2025,Wind,3069,3,4,118
7/9/2024,Wind,5209,4,5,191
10/20/2025,Wind,17333,17,18,293
3/9/2020,Wind,9648,12,13,69
3/14/2025,Wind,2194,2,3,73
9/16/2020,Wind,526,6,7,260
6/26/2023,Solar,10618,14,15,177
5/6/2025,Wind,8761,14,15,126
10/27/2024,Wind,1944,3,4,301
9/6/2024,Wind,1511,4,5,250
10/18/2020,Wind,583,3,4,292
8/12/2020,Solar,4536,14,15,225
7/14/2021,Wind,7745,23,0,195
1/21/2024,Wind,14443,10,11,21
6/19/2024,Wind,3425,2,3,171
9/22/2024,Wind,3299,22,23,266
1/6/2022,Wind,7422,21,22,6
1/3/2020,Wind,9189,10,11,3
1/21/2023,Wind,6960,3,4,21
9/4/2021,Solar,3636,16,17,247
6/19/2021,Solar,4390,14,15,170
4/11/2021,Wind,4255,0,1,101
3/13/2021,Wind,17323,13,14,72
9/15/2025,Wind,11011,11,12,258
5/9/2024,Wind,4350,1,2,130
8/31/2024,Solar,8366,14,15,244
5/22/2025,Wind,9293,18,19,142
3/30/2021,Solar,5587,15,16,89
4/29/2022,Wind,4703,21,22,119
6/24/2025,Solar,5446,15,16,175
6/19/2022,Wind,10201,2,3,170
4/1/2020,Wind,3836,17,18,92
6/8/2020,Wind,1414,4,5,160
11/13/2025,Wind,11859,19,20,317
10/3/2023,Wind,4989,19,20,276
1/11/2023,Wind,15556,21,22,11
8/20/2024,Wind,3390,1,2,233
3/1/2020,Wind,8968,14,15,61
8/14/2021,Wind,916,21,22,226
12/14/2021,Wind,587,2,3,348
10/27/2024,Wind,1635,1,2,301
7/30/2021,Wind,1469,1,2,211
4/16/2025,Wind,3691,6,7,106
10/4/2020,Wind,7366,0,1,278
12/18/2022,Wind,6077,6,7,352
7/9/2021,Wind,370,21,22,190
1/17/2022,Wind,1397,17,18,17
2/10/2025,Wind,3221,1,2,41
7/23/2023,Wind,9714,15,16,204
5/1/2020,Wind,6913,5,6,122
5/12/2023,Wind,5556,18,19,132
12/21/2022,Wind,11825,19,20,355
1/4/2020,Wind,4479,10,11,4
7/14/2021,Wind,8231,17,18,195
7/8/2025,Wind,2398,21,22,189
5/31/2025,Wind,837,1,2,151
9/17/2025,Wind,4458,8,9,260
5/10/2022,Wind,2140,21,22,130
3/31/2023,Wind,19093,18,19,90
10/4/2024,Wind,2882,23,0,278
2/4/2021,Wind,4372,2,3,35
1/3/2020,Wind,9534,11,12,3
8/31/2020,Wind,1614,23,0,244
9/8/2025,Solar,3178,9,10,251
11/11/2022,Wind,3699,18,19,315
10/21/2024,Solar,8393,15,16,295
7/4/2022,Solar,6170,15,16,185
2/1/2025,Wind,3863,2,3,32
5/23/2022,Wind,8430,12,13,143
6/20/2025,Solar,5469,8,9,171
5/22/2020,Solar,6982,13,14,143
1/1/2022,Wind,5385,23,0,1
10/29/2022,Wind,7385,8,9,302
1/3/2025,Wind,3446,22,23,3
3/29/2021,Wind,3859,4,5,88
1/24/2021,Wind,9132,13,14,24
10/6/2021,Wind,8232,6,7,279
11/26/2023,Wind,3911,15,16,330
5/28/2022,Solar,5809,9,10,148
2/5/2024,Wind,7263,4,5,36
1/28/2025,Wind,18356,7,8,28
2/22/2023,Wind,2037,17,18,53
2/17/2024,Wind,3267,1,2,48
10/3/2022,Wind,1692,22,23,276
11/25/2021,Wind,2854,17,18,329
2/24/2025,Wind,15434,10,11,55
11/20/2021,Wind,1106,8,9,324
8/20/2025,Wind,2739,2,3,232
11/14/2020,Wind,10406,18,19,319
7/23/2025,Solar,6403,16,17,204
9/29/2021,Wind,3738,20,21,272
1/23/2024,Wind,17177,20,21,23
4/10/2025,Solar,11510,11,12,100
12/24/2024,Wind,4716,0,1,359
8/15/2025,Solar,10700,15,16,227
6/3/2024,Solar,3377,8,9,155
1/10/2025,Wind,4208,0,1,10
5/28/2020,Wind,3834,7,8,149
2/2/2024,Wind,5384,6,7,33
4/15/2021,Wind,5298,1,2,105
7/16/2023,Wind,10971,1,2,197
7/4/2022,Wind,3402,0,1,185
12/15/2022,Wind,8325,18,19,349
5/31/2020,Wind,8072,13,14,152
11/8/2020,Wind,3896,9,10,313
7/25/2021,Wind,5701,10,11,206
2/15/2020,Wind,10164,17,18,46
5/22/2023,Wind,4807,20,21,142
6/20/2024,Wind,2123,21,22,172
1/24/2022,Wind,3018,7,8,24
8/30/2021,Wind,4985,23,0,242
10/7/2021,Solar,5955,14,15,280
6/18/2020,Solar,5121,14,15,170
2/17/2020,Wind,6130,5,6,48
3/30/2020,Wind,11994,1,2,90
7/3/2025,Wind,5437,8,9,184
12/10/2021,Wind,13856,16,17,344
3/8/2023,Wind,15972,11,12,67
7/31/2025,Wind,6732,19,20,212
5/27/2023,Wind,8791,0,1,147
10/29/2023,Wind,14125,5,6,302
4/21/2024,Wind,7076,8,9,112
11/30/2025,Wind,4801,8,9,334
1/23/2022,Wind,4009,19,20,23
12/10/2024,Wind,9960,3,4,345
7/16/2022,Solar,8810,13,14,197
8/23/2020,Wind,8621,15,16,236
10/20/2021,Wind,13349,10,11,293
5/5/2023,Solar,8234,12,13,125
5/28/2020,Solar,7312,13,14,149
12/23/2022,Wind,9829,8,9,357
9/10/2025,Wind,6743,16,17,253
1/1/2023,Wind,12955,22,23,1
5/30/2024,Wind,5756,23,0,151
11/7/2024,Wind,2897,17,18,312
6/30/2024,Wind,4150,19,20,182
7/26/2020,Wind,4286,2,3,208
11/1/2024,Wind,695,2,3,306
4/5/2024,Wind,8961,3,4,96
11/16/2020,Wind,4496,18,19,321
12/15/2022,Wind,6526,13,14,349
10/12/2021,Solar,5020,11,12,285
6/25/2020,Wind,3496,4,5,177
6/21/2023,Solar,2516,18,19,172
4/17/2025,Solar,7819,16,17,107
3/7/2024,Wind,12265,22,23,67
8/1/2025,Wind,4475,21,22,213
9/13/2025,Wind,13818,12,13,256
7/8/2025,Wind,6101,7,8,189
3/14/2023,Wind,16522,7,8,73
7/17/2023,Wind,3144,0,1,198
7/24/2023,Wind,3610,21,22,205
5/1/2022,Solar,6259,15,16,121
10/16/2021,Wind,1687,1,2,289
7/19/2020,Wind,1362,1,2,201
9/22/2024,Wind,3775,8,9,266
7/27/2021,Wind,1578,6,7,208
1/23/2020,Wind,6707,2,3,23
7/7/2023,Solar,8342,11,12,188
1/23/2022,Wind,3207,9,10,23
5/2/2020,Wind,4667,9,10,123
6/22/2022,Wind,3806,2,3,173
8/15/2024,Wind,1851,1,2,228
10/4/2021,Wind,6267,17,18,277
1/21/2023,Wind,10389,14,15,21
10/5/2021,Wind,12707,16,17,278
4/8/2025,Wind,5079,22,23,98
8/16/2021,Wind,4749,6,7,228
1/18/2020,Wind,4645,5,6,18
8/16/2021,Wind,5046,7,8,228
1/5/2025,Wind,18488,18,19,5
10/25/2020,Wind,7800,5,6,299
6/11/2022,Solar,5797,11,12,162
5/9/2024,Wind,3436,6,7,130
7/7/2024,Wind,3000,20,21,189
7/11/2023,Solar,9794,14,15,192
6/16/2020,Wind,1450,21,22,168
10/22/2022,Solar,6219,12,13,295
6/22/2022,Solar,5622,13,14,173
6/12/2020,Wind,4969,18,19,164
3/29/2024,Wind,13290,11,12,89
12/27/2020,Wind,13159,12,13,362
7/1/2021,Solar,5041,14,15,182
8/4/2025,Wind,3303,3,4,216
12/2/2021,Wind,4964,19,20,336
4/24/2023,Wind,10534,14,15,114
9/15/2022,Wind,2156,23,0,258
12/12/2022,Wind,1038,6,7,346
12/11/2022,Wind,2415,6,7,345
5/30/2021,Wind,5191,23,0,150
6/7/2022,Wind,3487,20,21,158
12/20/2021,Wind,3377,23,0,354
10/26/2025,Wind,10453,1,2,299
4/2/2023,Wind,10121,8,9,92
4/26/2020,Wind,466,20,21,117
4/19/2021,Solar,2735,9,10,109
3/1/2021,Wind,5349,8,9,60
8/26/2023,Wind,5041,17,18,238
9/23/2024,Wind,4634,8,9,267
3/21/2023,Wind,8241,16,17,80
7/29/2020,Solar,3483,11,12,211
11/14/2024,Wind,4003,0,1,319
8/5/2020,Wind,1003,2,3,218
7/15/2020,Wind,1905,8,9,197
4/24/2023,Wind,8273,5,6,114
6/13/2020,Wind,2926,8,9,165
1/4/2020,Wind,2983,18,19,4
6/25/2024,Wind,3497,6,7,177
1/12/2022,Solar,4731,14,15,12
8/19/2025,Wind,3579,21,22,231
6/28/2020,Wind,4765,0,1,180
3/8/2025,Wind,10878,6,7,67
9/6/2024,Wind,2426,6,7,250
5/31/2024,Wind,11737,12,13,152
6/1/2020,Wind,4261,17,18,153
11/2/2020,Wind,13394,12,13,307
4/11/2023,Wind,9998,12,13,101
3/1/2021,Wind,5776,1,2,60
2/24/2020,Wind,10814,18,19,55
9/15/2025,Wind,9831,2,3,258
5/23/2023,Wind,10411,18,19,143
3/4/2021,Wind,3114,21,22,63
3/20/2022,Wind,4720,6,7,79
6/21/2025,Solar,9972,14,15,172
8/12/2023,Wind,1660,4,5,224
2/11/2021,Wind,8606,14,15,42
12/16/2020,Wind,6819,8,9,351
1/23/2022,Wind,4428,10,11,23
8/22/2021,Wind,2991,23,0,234
10/27/2024,Solar,3213,14,15,301
9/8/2025,Solar,6498,12,13,251
2/27/2024,Wind,13652,1,2,58
2/2/2025,Wind,1296,19,20,33
11/19/2022,Wind,2689,8,9,323
1/10/2023,Wind,14924,19,20,10
12/26/2021,Wind,4021,10,11,360
7/26/2021,Wind,6326,17,18,207
7/10/2023,Solar,2252,8,9,191
3/18/2022,Wind,6520,1,2,77
3/26/2024,Wind,4088,6,7,86
12/25/2021,Wind,1761,10,11,359
3/9/2025,Wind,9371,4,5,68
11/21/2025,Wind,3561,22,23,325
8/28/2024,Solar,8271,11,12,241
4/9/2022,Wind,3140,7,8,99
8/27/2025,Wind,9935,13,14,239
7/24/2024,Solar,8396,14,15,206
12/1/2021,Wind,13696,3,4,335
10/2/2022,Wind,11081,14,15,275
6/2/2021,Wind,5123,18,19,153
8/25/2025,Wind,4994,0,1,237
6/21/2025,Solar,7971,10,11,172
6/20/2023,Wind,1043,23,0,171
8/9/2022,Solar,9212,11,12,221
5/7/2024,Wind,2917,0,1,128
2/20/2023,Wind,3125,0,1,51
10/17/2023,Wind,7154,7,8,290
12/18/2020,Wind,5875,4,5,353
5/29/2020,Wind,7583,16,17,150
8/14/2023,Solar,9682,14,15,226
5/4/2021,Wind,14449,15,16,124
3/1/2021,Wind,5489,9,10,60
2/4/2025,Wind,4150,17,18,35
5/20/2023,Wind,9396,16,17,140
2/20/2021,Wind,11021,6,7,51
6/8/2023,Wind,4890,23,0,159
8/11/2021,Solar,1398,8,9,223
4/16/2022,Wind,5425,1,2,106
2/22/2020,Wind,11215,15,16,53
9/20/2020,Wind,1430,5,6,264
7/26/2025,Solar,12297,16,17,207
7/7/2020,Solar,4966,16,17,189
10/14/2024,Wind,4181,7,8,288
1/10/2021,Wind,4787,12,13,10
5/26/2020,Solar,7674,13,14,147
6/11/2022,Solar,4978,10,11,162
11/15/2021,Wind,3192,3,4,319
2/17/2024,Wind,2933,2,3,48
8/4/2021,Wind,1904,20,21,216
2/24/2022,Wind,4560,4,5,55
4/25/2021,Wind,10672,16,17,115
10/10/2022,Solar,4814,15,16,283
6/7/2020,Solar,4010,13,14,159
3/20/2023,Wind,1961,21,22,79
4/16/2022,Wind,6468,19,20,106
2/21/2023,Wind,1282,19,20,52
9/16/2025,Wind,13417,10,11,259
10/15/2025,Solar,8271,11,12,288
4/30/2022,Wind,4404,2,3,120
3/16/2023,Wind,12494,13,14,75
6/18/2020,Solar,4693,13,14,170
5/13/2022,Solar,5938,11,12,133
11/5/2020,Wind,6089,11,12,310
4/29/2025,Solar,6311,15,16,119
5/4/2023,Wind,3643,23,0,124
11/17/2025,Wind,5025,0,1,321
7/1/2021,Wind,651,5,6,182
3/15/2023,Solar,6484,11,12,74
9/15/2023,Solar,5974,10,11,258
12/22/2023,Wind,13587,23,0,356
3/22/2021,Wind,4054,4,5,81
12/12/2022,Wind,6733,22,23,346
9/3/2023,Solar,7094,11,12,246
11/9/2021,Wind,1819,0,1,313
1/17/2021,Wind,7552,12,13,17
6/21/2023,Wind,1637,7,8,172
5/20/2021,Wind,9869,18,19,140
4/16/2021,Wind,4456,7,8,106
12/17/2022,Wind,3658,9,10,351
5/8/2022,Wind,3605,6,7,128
12/22/2022,Wind,14188,12,13,356
7/11/2021,Solar,1524,19,20,192
1/27/2020,Wind,11841,23,0,27
6/15/2020,Solar,5662,14,15,167
1/17/2020,Wind,7060,19,20,17
8/8/2025,Wind,1377,21,22,220
12/22/2023,Wind,16098,3,4,356
10/22/2025,Solar,7599,14,15,295
5/21/2023,Wind,5316,11,12,141
6/14/2025,Wind,2727,23,0,165
7/7/2025,Wind,7413,8,9,188
1/9/2024,Wind,7152,13,14,9
1/21/2021,Wind,11117,5,6,21
3/28/2024,Wind,14268,0,1,88
3/24/2024,Wind,14489,9,10,84
5/11/2022,Wind,3997,7,8,131
6/20/2021,Wind,3126,19,20,171
12/23/2020,Wind,11166,13,14,358
4/14/2024,Solar,3777,11,12,105
10/17/2025,Wind,5705,1,2,290
8/24/2023,Wind,3806,5,6,236
10/5/2022,Wind,6523,22,23,278
3/4/2025,Wind,2922,22,23,63
6/15/2021,Wind,2375,1,2,166
6/27/2020,Wind,11830,14,15,179
1/22/2020,Wind,6702,23,0,22
9/1/2023,Wind,4962,0,1,244
7/27/2024,Wind,942,7,8,209
9/12/2024,Solar,11222,13,14,256
9/5/2022,Wind,5367,22,23,248
6/22/2022,Wind,2962,19,20,173
9/6/2023,Wind,2356,7,8,249
8/26/2020,Wind,1950,23,0,239
2/19/2021,Wind,4981,6,7,50
6/14/2022,Solar,6715,14,15,165
2/22/2020,Wind,12629,13,14,53
9/14/2022,Solar,5082,11,12,257
6/15/2024,Wind,11056,13,14,167
1/1/2023,Wind,9266,7,8,1
9/5/2021,Solar,2963,17,18,248
11/24/2023,Wind,9503,23,0,328
5/26/2024,Wind,3450,0,1,147
9/23/2025,Wind,4925,4,5,266
8/28/2022,Wind,3796,5,6,240
11/17/2023,Wind,4902,4,5,321
12/15/2024,Wind,9874,12,13,350
8/22/2020,Wind,10771,17,18,235
10/3/2020,Wind,2954,2,3,277
6/4/2024,Wind,4507,22,23,156
5/3/2024,Solar,10504,15,16,124
2/6/2020,Solar,4762,11,12,37
1/19/2025,Wind,931,3,4,19
7/6/2021,Wind,11191,15,16,187
8/12/2020,Solar,3755,11,12,225
2/3/2024,Wind,7803,12,13,34
10/7/2025,Solar,3821,9,10,280
10/19/2024,Wind,10146,13,14,293
10/28/2025,Wind,11254,3,4,301
8/11/2021,Wind,438,21,22,223
2/5/2024,Wind,8550,22,23,36
9/28/2022,Wind,2524,23,0,271
12/18/2024,Wind,15129,8,9,353
2/6/2022,Wind,13175,2,3,37
10/12/2022,Wind,584,8,9,285
7/26/2022,Wind,2482,21,22,207
5/28/2021,Solar,5503,14,15,148
9/13/2023,Wind,1538,19,20,256
10/29/2025,Wind,7794,11,12,302
7/2/2024,Solar,8030,13,14,184
12/4/2024,Wind,6973,23,0,339
4/14/2021,Wind,4020,1,2,104
2/4/2023,Solar,4372,10,11,35
9/17/2023,Wind,2904,3,4,260
4/19/2023,Wind,7469,4,5,109
5/29/2021,Wind,2960,3,4,149
5/5/2025,Wind,12112,9,10,125
6/22/2024,Wind,4950,0,1,174
5/9/2020,Wind,2119,18,19,130
3/27/2025,Wind,3241,18,19,86
3/5/2022,Wind,2368,7,8,64
5/15/2020,Wind,7692,2,3,136
10/15/2022,Wind,11169,9,10,288
7/5/2023,Wind,9980,5,6,186
3/18/2022,Wind,9550,9,10,77
1/15/2022,Solar,3590,11,12,15
10/21/2022,Wind,8623,12,13,294
10/1/2021,Wind,5384,18,19,274
9/15/2023,Solar,6137,16,17,258
5/18/2022,Wind,1431,6,7,138
1/26/2025,Wind,10617,7,8,26
4/6/2021,Wind,4973,4,5,96
6/5/2024,Solar,8338,15,16,157
5/27/2023,Solar,7001,16,17,147
10/7/2023,Solar,8412,14,15,280
6/19/2025,Wind,6656,23,0,170
7/14/2020,Solar,5502,16,17,196
1/30/2025,Wind,6843,9,10,30
4/18/2020,Solar,2403,10,11,109
5/1/2020,Wind,7607,20,21,122
12/17/2024,Wind,2584,7,8,352
10/20/2021,Wind,11312,2,3,293
1/19/2025,Solar,4287,13,14,19
1/19/2020,Wind,7168,12,13,19
4/3/2022,Wind,8072,12,13,93
11/26/2022,Wind,4098,16,17,330
4/6/2024,Wind,11113,11,12,97
6/29/2024,Wind,4606,9,10,181
6/21/2022,Solar,4725,13,14,172
5/24/2021,Wind,7606,7,8,144
7/19/2025,Wind,3591,22,23,200
1/24/2023,Wind,7138,6,7,24
1/5/2023,Wind,8718,5,6,5
3/31/2024,Wind,12871,15,16,91
10/20/2021,Wind,10723,4,5,293
10/8/2020,Wind,10734,16,17,282
11/22/2025,Wind,4238,4,5,326
2/9/2021,Wind,1690,7,8,40
12/11/2022,Wind,2435,4,5,345
10/2/2022,Wind,8595,10,11,275
12/11/2021,Wind,4734,21,22,345
1/29/2025,Wind,7676,19,20,29
10/17/2024,Wind,3148,16,17,291
2/15/2020,Wind,9345,10,11,46
8/30/2021,Wind,7498,17,18,242
12/1/2022,Wind,3707,2,3,335
9/24/2023,Wind,6907,23,0,267
1/29/2020,Wind,8170,5,6,29
6/27/2025,Wind,3718,0,1,178
3/23/2020,Wind,7815,20,21,83
6/3/2024,Solar,6838,11,12,155
6/3/2020,Wind,4054,21,22,155
3/15/2024,Wind,11551,22,23,75
5/6/2020,Wind,2902,1,2,127
6/20/2022,Wind,4120,8,9,171
8/4/2022,Wind,2352,8,9,216
6/5/2025,Wind,3520,2,3,156
5/22/2024,Wind,3246,21,22,143
5/31/2021,Solar,8251,12,13,151
5/17/2025,Solar,5091,16,17,137
6/8/2023,Wind,4963,3,4,159
6/10/2020,Solar,3476,13,14,162
4/6/2021,Wind,4483,7,8,96
5/12/2020,Wind,5427,13,14,133
10/22/2021,Wind,7756,13,14,295
10/25/2020,Wind,5286,20,21,299
11/10/2024,Solar,2337,9,10,315
8/27/2020,Wind,746,3,4,240
12/8/2020,Wind,2927,13,14,343
2/25/2020,Wind,11340,19,20,56
5/25/2025,Wind,7827,22,23,145
10/29/2024,Wind,2469,8,9,303
6/12/2023,Wind,1550,2,3,163
6/11/2022,Solar,3464,18,19,162
10/14/2024,Wind,4669,9,10,288
11/29/2023,Wind,3138,7,8,333
5/11/2023,Wind,3543,19,20,131
5/30/2022,Wind,3358,5,6,150
4/20/2023,Wind,9578,1,2,110
10/26/2025,Wind,14457,15,16,299
6/3/2021,Solar,4373,12,13,154
5/9/2022,Solar,1377,19,20,129
12/20/2021,Wind,3033,3,4,354
10/9/2023,Wind,1355,6,7,282
9/15/2023,Wind,3113,0,1,258
9/8/2023,Wind,1193,5,6,251
6/24/2020,Wind,4927,3,4,176
11/30/2024,Wind,4784,2,3,335
4/14/2025,Wind,625,4,5,104
8/13/2021,Wind,1385,1,2,225
7/6/2021,Wind,3252,20,21,187
5/2/2020,Wind,4527,6,7,123
9/25/2021,Wind,1626,7,8,268
9/13/2025,Wind,5473,23,0,256
5/3/2022,Wind,3913,20,21,123
5/31/2022,Wind,629,6,7,151
4/4/2021,Wind,1822,20,21,94
5/2/2022,Solar,6399,14,15,122
4/22/2022,Wind,4924,6,7,112
12/6/2021,Wind,6810,13,14,340
12/11/2021,Wind,7205,4,5,345
2/28/2025,Wind,4602,2,3,59
2/9/2023,Wind,2302,0,1,40
10/16/2020,Wind,4771,12,13,290
10/17/2023,Wind,9601,19,20,290
10/21/2025,Wind,16078,0,1,294
11/7/2023,Wind,10062,15,16,311
10/30/2025,Wind,7973,20,21,303
10/19/2020,Wind,1282,1,2,293
9/8/2023,Wind,1364,0,1,251
10/19/2025,Wind,12954,18,19,292
11/13/2022,Solar,2623,15,16,317
2/24/2021,Wind,6614,23,0,55
4/16/2023,Solar,10098,14,15,106
8/19/2024,Wind,2334,21,22,232
3/1/2024,Wind,13391,20,21,61
4/25/2025,Wind,5109,23,0,115
6/5/2025,Wind,2919,0,1,156
5/4/2024,Wind,3018,20,21,125
8/19/2023,Solar,5543,17,18,231
3/21/2024,Solar,3781,9,10,81
4/5/2021,Wind,3111,1,2,95
5/19/2021,Wind,3897,22,23,139
12/21/2023,Wind,14043,3,4,355
